date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
2006-06-07,0.0,223.17,-81.0,99.76,13.03,7.46,-0.68,-0.47,0.35,0.36,0.36,0.38,0.0,0.0,-105.83,99.63,6.72,5.37,-1.85,-1.4,0.35,0.36,0.36,0.38,0.0,607.08,-47.65,99.87,17.51,9.12,0.09,0.33,0.36,0.37,0.36,0.38,0.45,5.57,
2006-06-08,0.0,223.43,-77.75,99.73,14.15,6.42,-1.7,-0.43,0.34,0.36,0.35,0.38,0.0,0.0,-109.32,99.67,6.45,4.25,-2.41,-1.18,0.33,0.35,0.35,0.38,0.0,635.04,-50.94,99.83,19.86,8.75,-0.91,0.12,0.35,0.36,0.36,0.38,0.0,7.5,
2006-06-09,0.0,260.61,-90.23,99.58,15.8,8.05,-1.65,-0.34,0.33,0.35,0.35,0.38,0.0,0.0,-125.62,99.36,7.08,5.59,-2.41,-1.01,0.32,0.34,0.35,0.38,0.0,724.45,-56.04,99.74,22.21,10.75,-0.78,0.18,0.34,0.35,0.35,0.38,0.0,8.17,
2006-06-10,0.0,264.91,-89.65,99.36,17.78,10.08,-1.87,-0.23,0.32,0.34,0.35,0.38,0.0,0.0,-120.82,99.25,9.15,7.54,-2.49,-0.82,0.31,0.33,0.35,0.38,0.0,707.75,-53.89,99.44,23.77,13.06,-1.07,0.14,0.32,0.34,0.35,0.38,0.0,8.53,
2006-06-11,0.0,271.46,-97.96,99.58,18.59,9.15,-3.06,0.37,0.3,0.33,0.35,0.38,0.0,0.0,-130.36,99.41,13.51,7.44,-4.0,-0.27,0.3,0.32,0.35,0.38,0.0,725.08,-66.89,99.68,23.38,10.57,-2.52,0.9,0.31,0.33,0.35,0.38,0.0,11.45,
2006-06-12,0.0,271.43,-100.66,99.53,19.81,10.39,-2.36,0.62,0.29,0.32,0.34,0.38,0.0,0.0,-127.14,99.35,13.22,7.89,-2.89,0.16,0.28,0.32,0.34,0.38,0.0,720.35,-76.51,99.65,26.22,13.94,-1.72,1.16,0.3,0.32,0.35,0.38,0.0,10.18,
2006-06-13,0.0,269.89,-94.58,99.25,21.13,11.59,-0.71,0.27,0.28,0.31,0.34,0.38,0.0,0.0,-134.47,98.97,11.57,9.43,-1.74,-0.34,0.27,0.31,0.34,0.38,0.0,716.64,-55.62,99.42,27.81,16.43,0.05,0.84,0.29,0.32,0.34,0.38,0.0,8.08,
2006-06-14,0.0,250.12,-81.73,98.8,22.52,13.13,-0.2,0.43,0.27,0.3,0.34,0.38,0.0,0.0,-120.94,98.64,13.38,11.13,-1.24,-0.14,0.26,0.3,0.34,0.38,0.0,656.38,-42.16,99.02,28.97,16.52,0.88,1.87,0.28,0.31,0.34,0.38,0.0,7.84,
2006-06-15,0.0,213.9,-67.7,98.71,22.57,15.49,-0.23,-0.42,0.26,0.3,0.34,0.38,0.0,0.0,-89.36,98.6,15.75,12.6,-1.3,-2.09,0.26,0.29,0.33,0.38,0.0,547.94,-38.24,98.83,27.36,18.03,1.4,1.61,0.27,0.3,0.34,0.38,0.16,7.15,
2006-06-16,0.0,183.57,-55.08,98.79,19.97,15.77,0.84,-1.34,0.26,0.29,0.33,0.38,0.0,0.0,-84.91,98.71,15.9,11.31,-0.53,-2.61,0.26,0.29,0.33,0.38,0.0,530.44,-28.2,98.88,24.3,17.02,2.4,0.31,0.27,0.29,0.33,0.38,1.39,6.13,
2006-06-17,0.0,267.38,-87.53,98.94,18.76,10.58,0.13,-1.27,0.26,0.29,0.33,0.38,0.0,0.0,-129.22,98.85,14.52,9.34,-1.51,-2.24,0.25,0.28,0.33,0.38,0.0,720.12,-23.51,99.07,23.09,12.53,1.01,-0.38,0.27,0.29,0.33,0.38,0.0,9.12,
2006-06-18,0.0,251.03,-77.36,98.75,21.28,13.86,-0.42,0.61,0.25,0.28,0.33,0.38,0.0,0.0,-108.84,98.48,12.51,10.7,-1.47,-0.32,0.24,0.28,0.33,0.38,0.0,696.18,-48.77,98.95,27.71,17.24,1.12,2.03,0.26,0.28,0.33,0.38,0.08,8.02,
2006-06-19,0.0,218.71,-63.72,98.59,22.79,16.17,1.47,1.28,0.24,0.28,0.33,0.38,0.0,0.0,-88.93,98.48,17.67,15.39,-0.34,-0.11,0.24,0.27,0.32,0.38,0.0,607.07,-37.79,98.79,27.19,17.7,2.98,1.88,0.25,0.28,0.33,0.38,0.78,8.53,
2006-06-20,0.0,184.15,-58.17,98.75,21.98,17.69,0.57,0.62,0.24,0.27,0.32,0.38,0.0,0.0,-73.29,98.59,17.34,16.16,-1.14,-0.03,0.24,0.27,0.32,0.38,0.0,552.53,-38.28,98.83,25.66,18.67,1.57,1.47,0.24,0.27,0.32,0.38,0.65,5.45,
2006-06-21,0.0,182.98,-53.9,98.57,21.22,15.74,2.09,1.0,0.26,0.27,0.32,0.38,0.0,0.0,-86.85,98.41,17.99,13.59,-0.9,-0.34,0.24,0.27,0.32,0.38,0.0,538.57,-9.39,98.74,25.14,17.89,3.87,2.18,0.28,0.27,0.32,0.38,3.48,7.74,
2006-06-22,0.0,142.56,-49.49,98.59,18.49,12.18,2.36,0.39,0.27,0.27,0.32,0.38,0.0,0.0,-82.69,98.45,16.14,7.93,0.57,-1.37,0.26,0.27,0.32,0.38,0.0,458.94,-24.49,98.88,20.88,14.07,3.98,1.91,0.27,0.27,0.32,0.38,0.15,6.97,
2006-06-23,0.0,206.28,-72.91,98.93,17.15,8.55,0.45,-0.69,0.26,0.27,0.32,0.38,0.0,0.0,-98.87,98.85,12.91,7.51,-1.6,-1.74,0.25,0.26,0.32,0.38,0.0,530.35,-42.09,99.03,20.9,10.01,1.52,0.11,0.26,0.27,0.32,0.38,0.0,7.49,
2006-06-24,0.0,256.53,-84.11,98.64,20.72,12.64,-1.37,-0.28,0.24,0.26,0.31,0.38,0.0,0.0,-113.88,98.43,12.13,9.19,-1.88,-1.1,0.24,0.26,0.31,0.38,0.0,691.05,-51.04,98.88,27.55,15.69,-0.78,0.49,0.25,0.26,0.32,0.38,0.0,8.37,
2006-06-25,0.0,237.4,-65.02,98.27,23.45,16.55,-0.26,0.71,0.25,0.26,0.31,0.38,0.0,0.0,-103.37,98.03,16.32,14.58,-1.61,-0.08,0.24,0.26,0.31,0.38,0.0,638.96,-35.4,98.43,30.53,18.4,3.86,1.53,0.32,0.26,0.31,0.38,7.98,8.36,
2006-06-26,0.0,188.21,-55.78,98.64,21.35,15.19,2.23,1.25,0.31,0.26,0.31,0.38,0.0,0.0,-75.63,98.35,18.17,13.16,0.79,0.26,0.29,0.26,0.31,0.37,0.0,494.58,-33.38,98.93,24.98,17.38,3.26,2.16,0.32,0.26,0.31,0.38,0.39,8.6,
2006-06-27,0.0,167.24,-57.71,98.91,20.98,15.74,0.34,-0.17,0.3,0.26,0.31,0.37,0.0,0.0,-81.41,98.77,18.03,13.68,-0.65,-2.0,0.29,0.26,0.31,0.37,0.0,430.43,-38.89,98.96,24.54,17.86,2.55,1.73,0.32,0.26,0.31,0.37,4.23,4.92,
2006-06-28,0.0,135.69,-40.77,98.92,19.27,16.46,-0.61,-1.3,0.34,0.27,0.31,0.37,0.0,0.0,-69.47,98.85,16.19,15.28,-1.33,-1.93,0.32,0.26,0.31,0.37,0.0,474.5,-17.44,99.0,22.62,17.93,0.81,-0.77,0.35,0.27,0.31,0.37,6.66,3.82,
2006-06-29,0.0,173.0,-47.62,99.03,19.43,15.8,-1.26,-1.2,0.39,0.3,0.31,0.37,0.0,0.0,-82.28,98.91,15.61,13.91,-2.4,-2.42,0.36,0.27,0.31,0.37,0.0,489.82,-25.47,99.26,23.21,17.28,-0.62,0.04,0.42,0.31,0.31,0.37,12.12,5.47,
2006-06-30,0.0,229.72,-77.35,99.39,20.15,13.77,-1.63,-0.67,0.34,0.32,0.31,0.37,0.0,0.0,-106.95,99.26,13.68,12.03,-2.5,-1.42,0.33,0.31,0.3,0.37,0.0,635.33,-47.58,99.5,25.13,15.23,-1.14,-0.08,0.36,0.32,0.31,0.37,0.23,7.92,
2006-07-01,0.0,241.07,-80.64,99.45,20.82,12.52,-2.7,-0.29,0.32,0.31,0.3,0.37,0.0,0.0,-103.73,99.3,15.07,11.31,-3.86,-0.64,0.31,0.31,0.3,0.37,0.0,663.39,-56.75,99.57,25.67,14.48,-1.81,0.13,0.33,0.31,0.3,0.37,0.0,10.39,
2006-07-02,0.0,273.35,-100.36,99.15,21.48,10.3,-3.34,-0.37,0.3,0.3,0.3,0.37,0.0,0.0,-131.8,98.94,16.06,8.47,-4.27,-0.76,0.28,0.3,0.3,0.37,0.0,728.23,-75.08,99.33,26.41,13.01,-2.54,-0.05,0.31,0.31,0.3,0.37,0.0,13.99,
2006-07-03,0.0,239.24,-80.81,98.77,22.37,12.91,-2.75,-0.34,0.28,0.3,0.3,0.37,0.0,0.0,-105.8,98.58,16.56,10.3,-3.61,-1.29,0.27,0.29,0.3,0.37,0.0,680.34,-56.21,98.97,28.0,15.78,-1.95,0.37,0.28,0.3,0.3,0.37,0.0,11.54,
2006-07-04,0.0,233.91,-76.88,98.7,24.01,16.04,-1.63,-0.1,0.26,0.29,0.3,0.37,0.0,0.0,-107.63,98.61,18.06,14.98,-1.99,-0.47,0.26,0.29,0.3,0.37,0.0,602.08,-48.14,98.8,28.91,17.66,-1.19,0.24,0.27,0.29,0.3,0.37,0.01,8.49,
2006-07-05,0.0,224.96,-67.96,98.71,23.67,16.82,-0.15,0.6,0.26,0.28,0.3,0.37,0.0,0.0,-105.73,98.59,17.1,15.17,-1.51,-1.27,0.25,0.28,0.3,0.37,0.0,683.5,-34.35,98.89,30.54,19.7,3.56,1.68,0.29,0.29,0.3,0.37,4.2,7.95,
2006-07-06,0.0,203.57,-61.7,98.85,21.71,16.97,1.06,0.81,0.3,0.28,0.29,0.37,0.0,0.0,-104.94,98.67,17.95,15.42,-0.03,-0.07,0.28,0.28,0.29,0.37,0.0,665.09,-36.11,98.99,26.99,18.61,3.11,2.2,0.34,0.28,0.3,0.37,4.99,6.48,
2006-07-07,0.0,111.27,-37.04,98.84,19.87,16.38,1.84,0.45,0.34,0.29,0.29,0.37,0.0,0.0,-62.84,98.73,17.48,15.14,1.15,-0.48,0.33,0.28,0.29,0.37,0.0,341.05,-21.8,98.92,23.59,17.71,2.61,1.46,0.36,0.29,0.29,0.37,6.11,3.85,
2006-07-08,0.0,196.28,-56.8,98.98,20.62,15.79,1.32,0.48,0.34,0.29,0.29,0.37,0.0,0.0,-88.38,98.9,16.4,14.78,-1.0,-0.6,0.32,0.29,0.29,0.37,0.0,566.61,-29.26,99.07,24.97,17.14,2.25,1.33,0.35,0.29,0.29,0.37,0.92,6.32,
2006-07-09,0.0,208.28,-69.25,98.96,21.99,14.3,0.51,1.04,0.31,0.29,0.29,0.37,0.0,0.0,-96.06,98.87,14.74,11.54,-1.11,0.39,0.3,0.29,0.29,0.37,0.0,531.38,-40.56,99.17,27.4,17.48,2.49,1.46,0.33,0.29,0.29,0.37,0.03,8.17,
2006-07-10,0.0,207.79,-65.55,99.4,23.34,14.36,1.21,0.74,0.29,0.29,0.29,0.37,0.0,0.0,-100.09,99.17,18.61,12.24,-0.93,0.1,0.28,0.29,0.29,0.37,0.0,671.74,-31.07,99.55,27.93,16.24,2.23,1.89,0.3,0.29,0.29,0.37,0.05,8.4,
2006-07-11,0.0,239.87,-73.82,99.28,24.63,15.75,-0.24,-0.18,0.28,0.28,0.29,0.37,0.0,0.0,-104.67,99.12,16.97,14.77,-1.35,-2.21,0.27,0.28,0.29,0.37,0.0,643.64,-44.98,99.43,30.32,17.5,0.87,1.56,0.28,0.29,0.29,0.37,0.0,8.72,
2006-07-12,0.0,214.32,-63.02,99.29,23.97,18.36,-0.99,-1.72,0.27,0.28,0.29,0.37,0.0,0.0,-94.02,99.08,19.82,16.48,-1.76,-2.24,0.26,0.28,0.29,0.37,0.0,641.94,-44.34,99.43,28.81,19.71,-0.4,-0.28,0.27,0.28,0.29,0.37,2.05,8.19,
2006-07-13,0.0,225.31,-66.59,99.09,24.27,18.49,-0.74,-0.82,0.27,0.27,0.29,0.37,0.0,0.0,-99.12,98.92,17.9,17.18,-1.3,-2.0,0.26,0.27,0.29,0.37,0.0,649.59,-40.28,99.19,30.33,19.81,0.2,0.16,0.27,0.28,0.29,0.37,1.03,7.8,
2006-07-14,0.0,205.38,-63.02,99.41,22.8,16.34,-1.43,-2.88,0.27,0.27,0.28,0.37,0.0,0.0,-97.2,99.17,19.87,11.35,-2.26,-3.83,0.27,0.27,0.28,0.37,0.0,626.24,-33.8,99.72,27.09,18.33,-0.35,-1.89,0.28,0.27,0.29,0.37,1.93,9.84,
2006-07-15,0.0,258.52,-101.81,99.68,21.24,9.25,-2.77,-1.53,0.26,0.27,0.28,0.37,0.0,0.0,-130.67,99.57,16.37,7.77,-3.13,-2.06,0.25,0.26,0.28,0.37,0.0,694.39,-69.22,99.8,26.2,11.16,-2.11,-1.24,0.27,0.27,0.28,0.37,0.0,13.87,
2006-07-16,0.0,265.13,-103.74,99.64,22.07,9.31,-3.06,-0.96,0.24,0.26,0.28,0.37,0.0,0.0,-129.22,99.5,16.31,7.84,-4.04,-1.73,0.23,0.26,0.28,0.37,0.0,715.01,-82.05,99.76,27.18,11.16,-2.23,-0.42,0.25,0.26,0.28,0.37,0.0,14.54,
2006-07-17,0.0,266.34,-107.68,99.49,22.67,8.5,-2.47,-0.45,0.23,0.26,0.28,0.37,0.0,0.0,-142.06,99.31,16.41,7.08,-2.96,-1.06,0.22,0.25,0.28,0.37,0.0,717.95,-80.15,99.62,28.68,10.5,-1.75,0.1,0.23,0.26,0.28,0.37,0.0,13.52,
2006-07-18,0.0,265.28,-102.74,99.24,24.1,11.37,-1.91,-0.18,0.21,0.25,0.28,0.37,0.0,0.0,-143.3,99.06,15.54,9.29,-2.38,-0.86,0.21,0.25,0.28,0.37,0.0,715.05,-61.32,99.39,31.02,13.44,-1.2,0.14,0.22,0.25,0.28,0.37,0.0,11.35,
2006-07-19,0.0,265.99,-104.91,99.08,25.69,11.1,-1.46,0.64,0.2,0.24,0.28,0.37,0.0,0.0,-154.71,98.87,16.33,6.75,-1.88,0.17,0.2,0.24,0.27,0.37,0.0,718.97,-59.27,99.25,33.23,15.32,-0.98,1.19,0.21,0.25,0.28,0.37,0.0,11.18,
2006-07-20,0.0,231.34,-79.32,98.98,26.87,13.65,0.67,0.67,0.19,0.24,0.27,0.37,0.0,0.0,-119.66,98.9,18.36,12.2,-1.58,-1.38,0.19,0.24,0.27,0.36,0.0,668.18,-48.28,99.08,33.55,15.87,2.22,1.9,0.2,0.24,0.27,0.37,0.08,11.01,
2006-07-21,0.0,216.37,-70.27,99.09,27.37,15.86,0.08,-0.77,0.19,0.24,0.27,0.36,0.0,0.0,-110.89,98.93,21.78,13.63,-1.09,-1.3,0.18,0.23,0.27,0.36,0.0,631.3,-34.6,99.22,32.32,19.45,0.63,-0.21,0.19,0.24,0.27,0.36,0.09,8.66,
2006-07-22,0.0,206.16,-69.6,98.81,26.84,16.1,-0.63,0.15,0.18,0.23,0.27,0.36,0.0,0.0,-117.12,98.62,20.92,13.12,-1.67,-2.11,0.18,0.23,0.27,0.36,0.0,660.33,-37.04,98.98,33.34,19.72,2.32,1.28,0.19,0.23,0.27,0.36,1.28,9.1,
2006-07-23,0.0,195.58,-63.91,98.93,24.92,17.63,0.71,0.05,0.19,0.23,0.27,0.36,0.0,0.0,-97.14,98.81,20.52,15.36,-0.86,-1.13,0.19,0.23,0.27,0.36,0.0,604.98,-31.99,99.05,29.58,19.59,2.16,1.0,0.19,0.23,0.27,0.36,0.28,7.57,
2006-07-24,0.0,206.43,-70.05,98.99,25.65,16.47,-0.34,-1.17,0.18,0.22,0.27,0.36,0.0,0.0,-97.38,98.84,20.15,15.3,-1.63,-1.82,0.18,0.22,0.27,0.36,0.0,581.17,-39.05,99.1,30.02,18.23,1.07,-0.01,0.19,0.23,0.27,0.36,0.11,8.45,
2006-07-25,0.0,220.64,-79.65,98.8,27.64,14.97,-1.37,-0.73,0.18,0.22,0.27,0.36,0.0,0.0,-121.89,98.64,20.82,12.17,-1.75,-1.5,0.17,0.22,0.27,0.36,0.0,628.68,-50.84,98.96,33.25,17.62,-0.85,0.3,0.18,0.22,0.27,0.36,0.0,10.5,
2006-07-26,0.0,197.97,-73.67,98.7,28.03,15.41,-0.59,0.38,0.17,0.22,0.26,0.36,0.0,0.0,-115.04,98.61,21.33,12.75,-2.01,-1.15,0.17,0.22,0.26,0.36,0.0,628.86,-41.98,98.77,34.08,17.99,1.24,1.75,0.17,0.22,0.27,0.36,0.4,8.86,
2006-07-27,0.0,226.33,-81.03,98.63,27.64,15.97,-0.15,0.2,0.17,0.21,0.26,0.36,0.0,0.0,-124.17,98.42,20.96,11.38,-1.02,-1.04,0.17,0.21,0.26,0.36,0.0,657.82,-47.44,98.77,33.6,18.44,0.87,0.98,0.17,0.22,0.26,0.36,0.07,9.2,
2006-07-28,0.0,166.68,-61.07,98.3,24.37,17.55,0.33,-0.19,0.18,0.21,0.26,0.36,0.0,0.0,-98.05,98.12,21.64,16.45,-1.04,-1.08,0.17,0.21,0.26,0.36,0.0,576.0,-38.67,98.52,28.13,18.78,2.55,0.89,0.2,0.21,0.26,0.36,3.43,5.99,
2006-07-29,0.0,162.48,-55.16,98.16,22.69,16.77,1.2,-0.91,0.2,0.21,0.26,0.36,0.0,0.0,-101.41,98.05,18.77,14.45,0.5,-1.97,0.2,0.21,0.26,0.36,0.0,561.07,-17.63,98.37,27.33,18.44,1.92,0.34,0.2,0.21,0.26,0.36,0.47,6.69,
2006-07-30,0.0,195.69,-67.74,98.44,24.46,14.88,1.13,0.51,0.19,0.21,0.26,0.36,0.0,0.0,-102.98,98.33,18.89,12.13,-0.31,-1.44,0.19,0.21,0.26,0.36,0.0,569.0,-37.43,98.6,29.72,17.61,3.52,1.34,0.2,0.21,0.26,0.36,0.72,9.31,
2006-07-31,0.0,153.67,-60.11,98.53,22.42,15.65,1.54,0.53,0.2,0.21,0.26,0.36,0.0,0.0,-87.38,98.39,18.88,13.25,0.53,-0.41,0.19,0.21,0.26,0.36,0.0,500.64,-33.17,98.64,26.42,16.95,3.22,1.71,0.2,0.21,0.26,0.36,1.25,6.71,
2006-08-01,0.0,115.06,-48.3,98.18,19.94,13.5,2.83,1.42,0.21,0.21,0.26,0.36,0.0,0.0,-79.46,97.95,16.16,11.56,1.06,0.54,0.2,0.21,0.26,0.36,0.0,337.17,-23.66,98.43,22.87,15.52,4.66,2.17,0.22,0.21,0.26,0.36,3.29,7.63,
2006-08-02,0.0,169.03,-65.97,98.12,17.98,9.48,3.58,1.03,0.22,0.21,0.26,0.36,0.0,0.0,-87.44,97.91,14.86,6.59,0.43,-0.47,0.21,0.21,0.26,0.36,0.0,468.59,-44.3,98.28,21.2,13.33,5.16,1.76,0.22,0.21,0.26,0.36,0.18,10.97,
2006-08-03,0.0,165.43,-67.04,97.76,17.53,10.03,1.2,0.38,0.21,0.21,0.26,0.36,0.0,0.0,-102.09,97.65,14.07,7.51,0.01,-1.09,0.21,0.2,0.26,0.36,0.0,568.25,-38.37,98.01,20.94,11.67,2.19,1.64,0.21,0.21,0.26,0.36,0.74,6.46,
2006-08-04,0.0,162.1,-62.14,98.17,17.24,11.73,1.58,0.21,0.21,0.2,0.26,0.36,0.0,0.0,-87.93,98.02,13.44,10.43,1.12,-0.71,0.21,0.2,0.26,0.36,0.0,538.12,-37.47,98.38,21.14,13.74,2.15,0.82,0.21,0.2,0.26,0.36,1.28,5.86,
2006-08-05,0.0,180.37,-61.1,98.56,18.02,12.3,1.05,-1.11,0.22,0.2,0.26,0.36,0.0,0.0,-107.98,98.38,13.44,10.78,0.13,-2.64,0.21,0.2,0.25,0.36,0.0,518.8,-38.0,98.79,22.78,14.51,1.89,0.15,0.22,0.2,0.26,0.36,1.66,6.68,
2006-08-06,0.0,118.87,-36.43,98.73,17.92,13.74,2.24,-0.98,0.27,0.2,0.25,0.36,0.0,0.0,-69.23,98.68,14.84,11.5,1.65,-2.82,0.22,0.2,0.25,0.36,0.0,468.88,-16.4,98.81,22.07,16.18,3.05,0.32,0.28,0.21,0.25,0.36,6.61,5.47,
2006-08-07,0.0,202.48,-77.51,98.68,19.99,10.95,1.81,-1.84,0.27,0.21,0.25,0.36,0.0,0.0,-115.45,98.56,15.47,8.62,0.89,-3.01,0.25,0.21,0.25,0.36,0.0,599.72,-29.5,98.8,24.78,13.01,2.57,-0.1,0.28,0.21,0.25,0.36,0.12,10.14,
2006-08-08,0.0,156.03,-61.52,98.61,18.56,11.8,0.74,-2.29,0.27,0.21,0.25,0.36,0.0,0.0,-109.32,98.49,15.45,7.83,0.04,-3.25,0.25,0.21,0.25,0.36,0.0,505.34,-14.01,98.69,22.27,15.33,1.33,-1.35,0.28,0.21,0.25,0.36,3.25,7.25,
2006-08-09,0.0,163.19,-69.09,98.56,17.62,10.12,1.15,-0.9,0.26,0.21,0.25,0.36,0.0,0.0,-98.99,98.44,14.08,8.3,0.35,-1.94,0.26,0.21,0.25,0.36,0.0,490.53,-34.4,98.69,21.12,11.85,2.09,0.63,0.27,0.21,0.25,0.36,0.42,6.72,
2006-08-10,0.0,93.11,-42.77,98.42,15.79,9.86,1.97,-0.35,0.28,0.21,0.25,0.36,0.0,0.0,-76.41,98.34,13.98,6.13,1.15,-2.07,0.26,0.21,0.25,0.36,0.0,326.13,-11.99,98.54,18.97,12.81,3.86,0.46,0.3,0.21,0.25,0.36,4.61,4.95,
2006-08-11,0.0,100.15,-43.36,98.21,13.75,10.37,2.02,0.86,0.34,0.22,0.25,0.36,0.0,0.0,-81.46,97.99,11.69,9.01,1.33,-0.05,0.29,0.21,0.25,0.36,0.0,408.51,-8.96,98.49,17.15,11.86,3.03,1.5,0.38,0.23,0.25,0.36,11.99,3.76,
2006-08-12,0.0,153.49,-62.64,97.95,13.19,9.6,1.37,0.68,0.34,0.24,0.25,0.36,0.0,0.0,-93.9,97.78,9.38,7.51,0.47,0.3,0.33,0.24,0.25,0.36,0.0,467.21,-32.85,98.11,16.57,11.6,2.01,1.11,0.36,0.25,0.25,0.36,1.68,4.25,
2006-08-13,0.0,138.56,-54.98,97.78,13.68,9.94,0.13,1.17,0.33,0.25,0.25,0.36,0.0,0.0,-82.16,97.69,9.98,8.36,-1.2,0.29,0.32,0.25,0.25,0.36,0.0,441.62,-35.65,97.93,17.34,11.58,2.06,2.25,0.34,0.26,0.25,0.36,4.33,3.81,
2006-08-14,0.0,125.66,-43.26,97.97,14.2,11.08,2.04,1.64,0.36,0.27,0.25,0.36,0.0,0.0,-74.58,97.9,11.64,10.53,0.04,0.58,0.34,0.26,0.25,0.36,0.0,424.64,-14.59,98.12,17.32,11.9,4.45,2.95,0.38,0.27,0.25,0.36,8.06,4.44,
2006-08-15,0.0,147.16,-41.98,98.18,16.17,12.45,2.43,1.36,0.38,0.29,0.25,0.36,0.0,0.0,-91.84,98.01,12.78,11.2,-1.76,0.27,0.35,0.28,0.25,0.35,0.0,492.64,-2.81,98.35,20.38,14.16,4.72,3.12,0.42,0.3,0.25,0.36,7.44,5.64,
2006-08-16,0.0,98.72,-43.59,97.88,16.51,12.57,-0.8,0.68,0.37,0.31,0.25,0.35,0.0,0.0,-83.57,97.72,13.19,10.85,-1.71,-0.57,0.35,0.3,0.25,0.35,0.0,422.4,-17.32,98.08,20.58,13.98,0.78,1.66,0.39,0.32,0.25,0.35,5.18,2.89,
2006-08-17,0.0,148.23,-51.04,97.74,19.0,13.63,-0.96,0.79,0.35,0.32,0.25,0.35,0.0,0.0,-100.1,97.45,13.88,12.11,-2.21,-0.94,0.33,0.32,0.25,0.35,0.0,552.82,-14.41,97.91,24.68,15.1,0.54,2.33,0.36,0.32,0.25,0.35,0.41,5.44,
2006-08-18,0.0,168.18,-59.44,98.02,18.43,12.55,1.37,0.82,0.37,0.32,0.25,0.35,0.0,0.0,-109.07,97.44,16.0,9.46,-1.87,-1.66,0.34,0.32,0.25,0.35,0.0,658.56,-18.92,98.54,22.66,15.27,4.57,3.59,0.4,0.33,0.25,0.35,7.34,7.51,
2006-08-19,0.0,169.08,-65.95,98.64,19.34,12.61,0.19,1.25,0.35,0.33,0.25,0.35,0.0,0.0,-95.0,98.53,14.28,10.02,-1.67,0.18,0.33,0.33,0.25,0.35,0.0,557.24,-38.06,98.8,24.51,15.62,2.55,2.11,0.36,0.33,0.25,0.35,0.17,6.05,
2006-08-20,0.0,162.13,-63.86,99.04,17.57,13.2,2.68,1.46,0.34,0.32,0.25,0.35,0.0,0.0,-81.3,98.86,14.73,11.31,1.13,1.06,0.33,0.32,0.25,0.35,0.0,506.53,-35.62,99.21,20.56,14.4,4.46,1.96,0.36,0.33,0.25,0.35,2.94,6.42,
2006-08-21,0.0,148.42,-56.07,99.07,16.68,11.85,3.08,1.19,0.34,0.32,0.25,0.35,0.0,0.0,-73.25,98.81,14.6,10.95,1.93,0.53,0.33,0.32,0.25,0.35,0.0,452.84,-37.95,99.2,19.77,12.84,4.89,1.84,0.34,0.32,0.25,0.35,2.18,6.87,
2006-08-22,0.0,134.48,-42.8,98.86,16.24,11.73,2.76,0.34,0.38,0.34,0.25,0.35,0.0,0.0,-73.04,98.7,13.64,9.95,1.61,-0.64,0.36,0.32,0.25,0.35,0.0,435.17,-6.22,98.97,19.46,12.98,3.38,1.84,0.43,0.34,0.25,0.35,8.39,6.0,
2006-08-23,0.0,161.71,-67.69,98.73,16.94,11.89,0.17,0.04,0.35,0.34,0.25,0.35,0.0,0.0,-100.86,98.45,13.13,10.97,-1.5,-0.78,0.34,0.34,0.25,0.35,0.0,484.35,-40.67,98.93,20.82,13.45,1.56,0.61,0.36,0.34,0.26,0.35,0.22,4.4,
2006-08-24,0.0,145.75,-61.84,98.16,16.36,11.68,0.98,1.32,0.36,0.34,0.26,0.35,0.0,0.0,-91.14,98.06,12.92,9.98,-1.58,0.41,0.34,0.34,0.26,0.35,0.0,474.5,-31.95,98.43,20.31,14.13,3.92,2.44,0.39,0.34,0.26,0.35,5.42,5.06,
2006-08-25,0.0,60.44,-29.94,98.07,14.02,11.97,2.64,1.76,0.41,0.36,0.26,0.35,0.0,0.0,-64.75,98.0,12.32,9.63,1.64,0.5,0.37,0.34,0.26,0.35,0.0,287.04,-4.16,98.2,16.94,13.95,3.75,2.56,0.43,0.38,0.26,0.35,16.53,2.65,
2006-08-26,0.0,137.62,-44.88,98.15,15.64,11.71,1.69,0.84,0.4,0.38,0.26,0.35,0.0,0.0,-85.01,98.07,13.07,8.97,0.26,0.53,0.38,0.38,0.26,0.35,0.0,454.89,-12.38,98.2,20.07,13.12,2.87,1.38,0.42,0.39,0.26,0.35,3.57,4.96,
